date,maxtempC,mintempC,avgtempC,precip,totalSnow_cm
2018-05-23,26,14,14,0.0,0.0
2018-05-24,21,12,12,5.3,0.0
2018-05-25,19,9,9,0.0,0.0
2018-05-26,17,8,8,0.1,0.0
2018-05-27,21,8,8,0.0,0.0
2018-05-28,18,10,10,0.8,0.0
2018-05-29,16,6,6,1.0,0.0
2018-05-30,17,6,6,0.0,0.0
2018-05-31,16,7,7,0.4,0.0
2018-06-01,17,7,7,0.9,0.0
2018-06-02,21,10,10,0.2,0.0
2018-06-03,15,8,8,15.3,0.0
2018-06-04,15,7,7,2.4,0.0
2018-06-05,16,6,6,0.4,0.0
2018-06-06,21,9,9,0.0,0.0
2018-06-07,18,10,10,0.2,0.0
2018-06-08,17,9,9,33.6,0.0
2018-06-09,15,7,7,11.5,0.0
2018-06-10,12,5,5,10.1,0.0
2018-06-11,16,5,5,0.3,0.0
2018-06-12,17,6,6,0.1,0.0
2018-06-13,12,8,8,16.5,0.0
2018-06-14,17,8,8,0.6,0.0
2018-06-15,19,8,8,0.0,0.0
2018-06-16,26,10,10,0.1,0.0
2018-06-17,28,14,14,0.0,0.0
2018-06-18,29,17,17,0.0,0.0
2018-06-19,28,16,16,0.0,0.0
2018-06-20,28,16,16,0.1,0.0
2018-06-21,21,13,13,0.0,0.0
2018-06-22,18,11,11,0.3,0.0
2018-06-23,21,10,10,0.1,0.0
2018-06-24,25,12,12,0.8,0.0
2018-06-25,17,9,9,21.7,0.0
2018-06-26,19,9,9,2.6,0.0
2018-06-27,20,9,9,0.0,0.0
2018-06-28,16,8,8,0.8,0.0
2018-06-29,19,10,10,0.2,0.0
2018-06-30,14,11,11,6.5,0.0
2018-07-01,18,11,11,5.6,0.0
2018-07-02,18,10,10,2.2,0.0
2018-07-03,22,9,9,0.0,0.0
2018-07-04,30,12,12,0.5,0.0
2018-07-05,28,16,16,0.0,0.0
2018-07-06,23,13,13,15.6,0.0
2018-07-07,21,13,13,12.7,0.0
2018-07-08,25,12,12,0.0,0.0
2018-07-09,22,13,13,3.7,0.0
2018-07-10,21,13,13,0.6,0.0
2018-07-11,26,12,12,0.0,0.0
2018-07-12,28,16,16,0.0,0.0
2018-07-13,27,16,16,0.0,0.0
2018-07-14,30,15,15,0.0,0.0
2018-07-15,31,17,17,0.0,0.0
2018-07-16,30,16,16,0.0,0.0
2018-07-17,30,17,17,0.0,0.0
2018-07-18,23,13,13,0.0,0.0
2018-07-19,21,11,11,0.0,0.0
2018-07-20,20,11,11,0.1,0.0
2018-07-21,23,11,11,0.0,0.0
2018-07-22,29,14,14,0.0,0.0
2018-07-23,30,18,18,0.0,0.0
2018-07-24,30,17,17,0.0,0.0
2018-07-25,31,18,18,0.0,0.0
2018-07-26,30,18,18,0.1,0.0
2018-07-27,29,18,18,0.1,0.0
2018-07-28,29,19,19,0.0,0.0
2018-07-29,34,18,18,0.0,0.0
2018-07-30,34,21,21,0.0,0.0
2018-07-31,27,18,18,0.7,0.0
2018-08-01,25,16,16,0.0,0.0
2018-08-02,20,13,13,0.6,0.0
2018-08-03,20,12,12,0.6,0.0
2018-08-04,25,12,12,0.0,0.0
2018-08-05,28,14,14,0.0,0.0
2018-08-06,28,16,16,0.0,0.0
2018-08-07,30,18,18,0.0,0.0
2018-08-08,33,20,20,0.0,0.0
2018-08-09,32,21,21,0.0,0.0
2018-08-10,29,17,17,0.2,0.0
2018-08-11,18,13,13,6.8,0.0
2018-08-12,24,13,13,2.1,0.0
2018-08-13,29,15,15,0.0,0.0
2018-08-14,30,17,17,0.0,0.0
2018-08-15,30,18,18,0.0,0.0
2018-08-16,27,16,16,0.0,0.0
2018-08-17,24,15,15,0.0,0.0
2018-08-18,26,13,13,0.0,0.0
2018-08-19,29,15,15,0.0,0.0
2018-08-20,32,17,17,0.0,0.0
2018-08-21,32,18,18,0.0,0.0
2018-08-22,30,17,17,0.0,0.0
2018-08-23,21,12,12,0.1,0.0
2018-08-24,19,11,11,0.4,0.0
2018-08-25,16,9,9,2.9,0.0
2018-08-26,15,10,10,3.2,0.0
2018-08-27,26,9,9,0.0,0.0
2018-08-28,25,12,12,0.0,0.0
2018-08-29,20,13,13,0.5,0.0
2018-08-30,21,11,11,0.8,0.0
2018-08-31,19,11,11,0.2,0.0
2018-09-01,20,11,11,0.1,0.0
2018-09-02,21,11,11,0.0,0.0
2018-09-03,22,11,11,0.1,0.0
2018-09-04,25,11,11,0.0,0.0
2018-09-05,28,13,13,0.0,0.0
2018-09-06,28,15,15,0.0,0.0
2018-09-07,23,13,13,15.3,0.0
2018-09-08,17,11,11,12.7,0.0
2018-09-09,19,11,11,22.7,0.0
2018-09-10,18,10,10,6.4,0.0
2018-09-11,18,9,9,9.2,0.0
2018-09-12,16,9,9,6.6,0.0
2018-09-13,17,9,9,4.9,0.0
2018-09-14,15,9,9,12.0,0.0
2018-09-15,13,9,9,16.7,0.0
2018-09-16,13,8,8,32.7,0.0
2018-09-17,18,8,8,0.2,0.0
2018-09-18,19,9,9,0.0,0.0
2018-09-19,19,9,9,0.0,0.0
2018-09-20,16,10,10,7.4,0.0
2018-09-21,19,10,10,47.7,0.0
2018-09-22,16,9,9,35.7,0.0
2018-09-23,14,8,8,1.8,0.0
2018-09-24,18,8,8,0.0,0.0
2018-09-25,19,9,9,0.0,0.0
2018-09-26,21,11,11,0.0,0.0
2018-09-27,24,13,13,0.0,0.0
2018-09-28,24,13,13,0.0,0.0
2018-09-29,16,10,10,1.4,0.0
2018-09-30,12,10,10,24.9,0.0
2018-10-01,15,10,10,22.2,0.0
2018-10-02,12,4,4,13.4,0.0
2018-10-03,13,3,3,0.0,0.0
2018-10-04,14,5,5,0.0,0.0
2018-10-05,14,6,6,1.3,0.0
2018-10-06,16,6,6,0.0,0.0
2018-10-07,11,7,7,9.9,0.0
2018-10-08,12,9,9,1.9,0.0
2018-10-09,18,8,8,2.9,0.0
2018-10-10,18,7,7,0.0,0.0
2018-10-11,16,6,6,0.0,0.0
2018-10-12,16,8,8,0.0,0.0
2018-10-13,18,8,8,0.0,0.0
2018-10-14,18,7,7,0.0,0.0
2018-10-15,20,9,9,0.0,0.0
2018-10-16,23,10,10,0.0,0.0
2018-10-17,22,12,12,0.0,0.0
2018-10-18,20,10,10,0.0,0.0
2018-10-19,20,10,10,0.0,0.0
2018-10-20,19,10,10,0.0,0.0
2018-10-21,20,9,9,0.0,0.0
2018-10-22,21,9,9,0.0,0.0
2018-10-23,17,10,10,3.5,0.0
2018-10-24,15,9,9,4.5,0.0
2018-10-25,11,11,11,25.0,0.0
2018-10-26,14,8,8,27.7,0.0
2018-10-27,16,7,7,21.1,0.0
2018-10-28,11,8,8,41.3,0.0
2018-10-29,10,7,7,7.5,0.0
2018-10-30,12,7,7,4.6,0.0
2018-10-31,11,9,9,17.5,0.0
2018-11-01,13,12,12,79.8,0.0
2018-11-02,14,9,9,54.4,0.0
2018-11-03,11,9,9,31.6,0.0
2018-11-04,13,8,8,27.8,0.0
2018-11-05,11,7,7,5.6,0.0
2018-11-06,10,5,5,3.7,0.0
2018-11-07,12,3,3,0.0,0.0
2018-11-08,11,2,2,0.0,0.0
2018-11-09,7,3,3,4.1,0.0
2018-11-10,11,3,3,0.0,0.0
2018-11-11,12,3,3,0.0,0.0
2018-11-12,13,5,5,0.0,0.0
2018-11-13,14,6,6,4.9,0.0
2018-11-14,12,7,7,42.6,0.0
2018-11-15,10,8,8,11.0,0.0
2018-11-16,13,4,4,0.1,0.0
2018-11-17,12,3,3,0.0,0.0
2018-11-18,12,4,4,0.0,0.0
2018-11-19,15,5,5,0.0,0.0
2018-11-20,14,6,6,0.0,0.0
2018-11-21,10,7,7,29.5,0.0
2018-11-22,11,6,6,49.2,0.0
2018-11-23,8,4,4,11.7,0.0
2018-11-24,8,3,3,0.0,0.0
2018-11-25,12,4,4,4.9,0.0
2018-11-26,11,8,8,77.0,0.0
2018-11-27,12,8,8,45.9,0.0
2018-11-28,11,6,6,8.6,0.0
2018-11-29,10,5,5,0.3,0.0
2018-11-30,8,4,4,3.8,0.0
2018-12-01,8,3,3,0.4,0.0
2018-12-02,8,1,1,0.0,0.0
2018-12-03,8,1,1,0.0,0.0
2018-12-04,7,0,0,0.0,0.0
2018-12-05,7,-1,-1,0.0,0.0
2018-12-06,8,-1,-1,0.0,0.0
2018-12-07,7,0,0,0.0,0.0
2018-12-08,6,3,3,2.5,0.0
2018-12-09,6,4,4,41.9,0.0
2018-12-10,8,4,4,6.7,0.0
2018-12-11,8,5,5,66.6,0.0
2018-12-12,6,4,4,15.3,0.0
2018-12-13,7,6,6,75.3,0.0
2018-12-14,10,5,5,13.8,0.0
2018-12-15,8,4,4,1.2,0.0
2018-12-16,9,5,5,48.8,0.0
2018-12-17,10,6,6,41.6,0.0
2018-12-18,9,7,7,40.9,0.0
2018-12-19,8,6,6,18.4,0.0
2018-12-20,11,4,4,43.6,0.0
2018-12-21,5,0,0,1.3,0.0
2018-12-22,5,2,2,22.9,0.0
2018-12-23,7,4,4,15.4,0.0
2018-12-24,8,2,2,0.3,0.0
2018-12-25,7,1,1,0.0,0.0
2018-12-26,4,2,2,12.5,0.0
2018-12-27,6,0,0,0.2,0.0
2018-12-28,4,1,1,21.6,0.0
2018-12-29,10,4,4,55.1,0.0
2018-12-30,6,1,1,0.7,0.0
2018-12-31,7,-1,-1,0.0,0.0
2019-01-01,6,1,1,0.0,0.0
2019-01-02,4,1,1,29.8,0.0
2019-01-03,9,5,5,98.9,0.0
2019-01-04,9,6,6,29.5,0.0
2019-01-05,9,5,5,2.5,0.0
2019-01-06,5,1,1,22.7,0.0
2019-01-07,5,-1,-1,6.5,1.4
2019-01-08,4,0,0,19.5,0.0
2019-01-09,8,5,5,29.7,0.0
2019-01-10,11,6,6,10.3,0.0
2019-01-11,11,6,6,0.0,0.0
2019-01-12,13,5,5,0.0,0.0
2019-01-13,15,5,5,0.0,0.0
2019-01-14,12,3,3,0.0,0.0
2019-01-15,11,3,3,0.0,0.0
2019-01-16,10,2,2,0.0,0.0
2019-01-17,9,5,5,13.2,0.0
2019-01-18,10,6,6,15.6,0.0
2019-01-19,9,4,4,27.0,0.0
2019-01-20,7,2,2,0.1,0.0
2019-01-21,8,1,1,0.0,0.0
2019-01-22,5,3,3,35.5,0.0
2019-01-23,10,3,3,16.4,0.0
2019-01-24,9,2,2,0.0,0.0
2019-01-25,9,2,2,0.0,0.0
2019-01-26,10,4,4,0.0,0.0
2019-01-27,10,4,4,0.0,0.0
2019-01-28,11,2,2,0.0,0.0
2019-01-29,8,1,1,0.0,0.0
2019-01-30,8,1,1,0.0,0.0
2019-01-31,7,-1,-1,0.0,0.0
2019-02-01,8,5,5,44.1,0.0
2019-02-02,8,2,2,5.2,0.0
2019-02-03,-2,-8,-8,6.1,5.2
2019-02-04,-3,-9,-9,0.1,0.1
2019-02-05,3,-9,-9,0.0,0.0
2019-02-06,2,-8,-8,0.0,0.0
2019-02-07,4,-4,-4,0.0,0.0
2019-02-08,2,-5,-5,0.7,0.6
2019-02-09,-2,-7,-7,0.0,0.0
2019-02-10,1,-7,-7,3.9,3.3
2019-02-11,0,-8,-8,3.5,3.0
2019-02-12,-1,-3,-3,11.0,9.4
2019-02-13,3,-4,-4,0.9,0.8
2019-02-14,3,-4,-4,8.7,0.0
2019-02-15,5,1,1,11.1,0.0
2019-02-16,6,-1,-1,0.7,0.0
2019-02-17,6,-3,-3,0.0,0.0
2019-02-18,5,-5,-5,0.0,0.0
2019-02-19,4,-2,-2,9.0,2.6
2019-02-20,5,-3,-3,0.2,0.1
2019-02-21,6,-3,-3,0.0,0.0
2019-02-22,4,-1,-1,12.1,6.0
2019-02-23,6,-1,-1,4.3,1.7
2019-02-24,5,-3,-3,0.0,0.0
2019-02-25,3,-5,-5,0.0,0.0
2019-02-26,3,-6,-6,0.0,0.0
2019-02-27,7,-5,-5,2.2,1.4
2019-02-28,8,-2,-2,1.0,0.9
2019-03-01,9,-3,-3,0.0,0.0
2019-03-02,6,-2,-2,0.0,0.0
2019-03-03,5,-4,-4,0.0,0.0
2019-03-04,6,-4,-4,0.0,0.0
2019-03-05,9,-3,-3,0.0,0.0
2019-03-06,6,-2,-2,8.5,4.8
2019-03-07,5,-1,-1,6.0,2.6
2019-03-08,7,-2,-2,0.1,0.1
2019-03-09,9,-2,-2,0.0,0.0
2019-03-10,10,-1,-1,0.0,0.0
2019-03-11,6,1,1,20.1,0.0
2019-03-12,7,1,1,9.1,0.0
2019-03-13,10,1,1,0.1,0.0
2019-03-14,10,3,3,1.3,0.0
2019-03-15,14,4,4,0.0,0.0
2019-03-16,16,5,5,0.0,0.0
2019-03-17,20,6,6,0.0,0.0
2019-03-18,22,7,7,0.0,0.0
2019-03-19,25,9,9,0.0,0.0
2019-03-20,25,10,10,0.0,0.0
2019-03-21,17,8,8,0.0,0.0
2019-03-22,17,7,7,2.1,0.0
2019-03-23,15,6,6,3.7,0.0
2019-03-24,14,5,5,0.7,0.0
2019-03-25,19,5,5,3.5,0.0
2019-03-26,12,5,5,13.6,0.0
2019-03-27,16,4,4,0.0,0.0
2019-03-28,17,6,6,2.3,0.0
2019-03-29,17,6,6,0.0,0.0
2019-03-30,17,7,7,0.1,0.0
2019-03-31,18,7,7,0.1,0.0
2019-04-01,20,7,7,0.0,0.0
2019-04-02,22,8,8,0.0,0.0
2019-04-03,11,8,8,25.2,0.0
2019-04-04,17,7,7,1.1,0.0
2019-04-05,15,6,6,30.3,0.0
2019-04-06,10,5,5,23.5,0.0
2019-04-07,12,5,5,2.5,0.0
2019-04-08,14,5,5,3.8,0.0
2019-04-09,12,5,5,2.2,0.0
2019-04-10,8,4,4,21.2,0.0
2019-04-11,10,4,4,5.4,0.0
2019-04-12,14,4,4,0.0,0.0
2019-04-13,8,5,5,30.6,0.0
2019-04-14,7,2,2,17.5,0.0
2019-04-15,14,2,2,0.3,0.0
2019-04-16,13,4,4,9.4,0.0
2019-04-17,14,8,8,7.8,0.0
2019-04-18,10,9,9,52.3,0.0
2019-04-19,12,7,7,21.0,0.0
2019-04-20,17,6,6,0.0,0.0
2019-04-21,14,7,7,0.0,0.0
2019-04-22,11,8,8,16.2,0.0
2019-04-23,14,6,6,3.7,0.0
2019-04-24,15,5,5,0.0,0.0
2019-04-25,16,4,4,0.0,0.0
2019-04-26,14,6,6,0.0,0.0
2019-04-27,11,3,3,0.8,0.0
2019-04-28,16,3,3,0.1,0.0
2019-04-29,17,4,4,0.0,0.0
2019-04-30,17,4,4,0.0,0.0
2019-05-01,14,6,6,0.0,0.0
2019-05-02,13,5,5,1.4,0.0
2019-05-03,15,7,7,0.4,0.0
2019-05-04,17,7,7,0.0,0.0
2019-05-05,19,7,7,0.0,0.0
2019-05-06,21,9,9,0.0,0.0
2019-05-07,21,9,9,0.0,0.0
2019-05-08,24,11,11,0.0,0.0
2019-05-09,25,13,13,0.0,0.0
2019-05-10,26,14,14,0.0,0.0
2019-05-11,25,14,14,0.0,0.0
2019-05-12,19,9,9,0.1,0.0
2019-05-13,17,8,8,0.0,0.0
2019-05-14,12,9,9,17.9,0.0
2019-05-15,22,9,9,3.9,0.0
2019-05-16,21,10,10,3.7,0.0
2019-05-17,14,7,7,10.7,0.0
2019-05-18,21,8,8,0.0,0.0
2019-05-19,21,10,10,0.9,0.0
2019-05-20,15,7,7,3.0,0.0
2019-05-21,19,7,7,0.3,0.0
2019-05-22,22,9,9,0.1,0.0
2019-05-23,23,11,11,0.4,0.0
2019-05-24,14,8,8,3.1,0.0
2019-05-25,14,8,8,14.3,0.0
2019-05-26,23,8,8,0.0,0.0
2019-05-27,23,12,12,0.4,0.0
2019-05-28,20,11,11,0.4,0.0
2019-05-29,21,11,11,0.1,0.0
2019-05-30,23,11,11,0.0,0.0
2019-05-31,24,14,14,0.0,0.0
2019-06-01,22,12,12,0.0,0.0
2019-06-02,22,11,11,0.0,0.0
2019-06-03,19,9,9,0.0,0.0
2019-06-04,19,8,8,0.0,0.0
2019-06-05,17,8,8,10.3,0.0
2019-06-06,15,6,6,1.4,0.0
2019-06-07,13,6,6,8.1,0.0
2019-06-08,17,7,7,1.0,0.0
2019-06-09,20,8,8,0.0,0.0
2019-06-10,22,10,10,0.0,0.0
2019-06-11,29,13,13,0.0,0.0
2019-06-12,32,17,17,0.0,0.0
2019-06-13,23,14,14,0.0,0.0
2019-06-14,20,10,10,0.0,0.0
2019-06-15,22,11,11,0.0,0.0
2019-06-16,23,12,12,0.0,0.0
2019-06-17,22,12,12,0.0,0.0
2019-06-18,19,12,12,1.0,0.0
2019-06-19,17,9,9,9.4,0.0
2019-06-20,17,8,8,2.5,0.0
2019-06-21,21,9,9,0.0,0.0
2019-06-22,17,11,11,0.0,0.0
2019-06-23,17,11,11,1.5,0.0
2019-06-24,18,9,9,1.1,0.0
2019-06-25,22,9,9,0.9,0.0
2019-06-26,22,11,11,1.4,0.0
2019-06-27,16,10,10,25.7,0.0
2019-06-28,19,10,10,4.4,0.0
2019-06-29,21,10,10,0.4,0.0
2019-06-30,24,11,11,0.1,0.0
2019-07-01,24,13,13,0.0,0.0
2019-07-02,17,12,12,4.8,0.0
2019-07-03,18,12,12,0.3,0.0
2019-07-04,19,13,13,0.4,0.0
2019-07-05,19,12,12,2.2,0.0
2019-07-06,19,11,11,1.4,0.0
2019-07-07,16,11,11,1.2,0.0
2019-07-08,22,11,11,0.0,0.0
2019-07-09,25,12,12,3.8,0.0
2019-07-10,19,14,14,28.7,0.0
2019-07-11,22,13,13,3.0,0.0
2019-07-12,24,12,12,0.0,0.0
2019-07-13,22,14,14,3.1,0.0
2019-07-14,23,13,13,0.4,0.0
2019-07-15,22,13,13,5.7,0.0
2019-07-16,23,12,12,1.4,0.0
2019-07-17,14,13,13,25.1,0.0
2019-07-18,19,10,10,8.1,0.0
2019-07-19,20,10,10,3.1,0.0
2019-07-20,26,10,10,0.0,0.0
2019-07-21,30,14,14,0.0,0.0
2019-07-22,24,15,15,0.0,0.0
2019-07-23,22,13,13,0.0,0.0
2019-07-24,20,12,12,1.3,0.0
2019-07-25,25,11,11,0.0,0.0
2019-07-26,26,15,15,0.0,0.0
2019-07-27,22,14,14,4.3,0.0
2019-07-28,24,12,12,0.0,0.0
2019-07-29,25,13,13,0.0,0.0
2019-07-30,21,13,13,0.0,0.0
2019-07-31,25,13,13,0.1,0.0
2019-08-01,24,14,14,0.0,0.0
2019-08-02,23,14,14,12.5,0.0
2019-08-03,27,12,12,0.0,0.0
2019-08-04,31,14,14,0.0,0.0
2019-08-05,30,17,17,0.0,0.0
2019-08-06,29,17,17,0.0,0.0
2019-08-07,27,17,17,0.0,0.0
2019-08-08,21,13,13,0.0,0.0
2019-08-09,23,13,13,1.0,0.0
2019-08-10,21,13,13,4.2,0.0
2019-08-11,18,13,13,6.9,0.0
2019-08-12,24,13,13,0.4,0.0
2019-08-13,26,13,13,0.1,0.0
2019-08-14,26,15,15,0.0,0.0
2019-08-15,24,15,15,0.0,0.0
2019-08-16,21,13,13,0.0,0.0
2019-08-17,20,12,12,0.6,0.0
2019-08-18,21,14,14,0.1,0.0
2019-08-19,22,12,12,0.0,0.0
2019-08-20,25,13,13,0.0,0.0
2019-08-21,19,13,13,14.2,0.0
2019-08-22,22,12,12,0.0,0.0
2019-08-23,22,12,12,3.3,0.0
2019-08-24,20,13,13,0.1,0.0
2019-08-25,21,11,11,0.8,0.0
2019-08-26,25,11,11,0.0,0.0
2019-08-27,29,14,14,0.0,0.0
2019-08-28,29,16,16,0.0,0.0
2019-08-29,25,15,15,0.0,0.0
2019-08-30,23,15,15,0.9,0.0
2019-08-31,24,15,15,0.2,0.0
2019-09-01,23,14,14,0.8,0.0
2019-09-02,26,13,13,0.0,0.0
2019-09-03,24,14,14,2.8,0.0
2019-09-04,23,13,13,0.0,0.0
2019-09-05,29,16,16,0.0,0.0
2019-09-06,27,16,16,0.1,0.0
2019-09-07,24,14,14,4.1,0.0
2019-09-08,18,12,12,6.2,0.0
2019-09-09,16,11,11,8.2,0.0
2019-09-10,20,11,11,2.5,0.0
2019-09-11,20,11,11,1.8,0.0
2019-09-12,21,13,13,22.9,0.0
2019-09-13,18,13,13,18.4,0.0
2019-09-14,15,13,13,18.2,0.0
2019-09-15,15,9,9,55.6,0.0
2019-09-16,17,9,9,4.0,0.0
2019-09-17,15,10,10,13.2,0.0
2019-09-18,19,10,10,0.7,0.0
2019-09-19,17,10,10,0.0,0.0
2019-09-20,17,11,11,0.5,0.0
2019-09-21,18,10,10,0.2,0.0
2019-09-22,14,13,13,30.1,0.0
2019-09-23,12,10,10,11.0,0.0
2019-09-24,17,11,11,2.3,0.0
2019-09-25,17,10,10,1.2,0.0
2019-09-26,16,9,9,24.3,0.0
2019-09-27,11,6,6,6.3,0.0
2019-09-28,15,6,6,0.8,0.0
2019-09-29,13,5,5,0.0,0.0
2019-09-30,15,4,4,0.0,0.0
2019-10-01,15,4,4,0.0,0.0
2019-10-02,16,6,6,0.1,0.0
2019-10-03,10,7,7,8.3,0.0
2019-10-04,10,7,7,13.4,0.0
2019-10-05,14,7,7,6.5,0.0
2019-10-06,16,7,7,0.0,0.0
2019-10-07,14,9,9,37.3,0.0
2019-10-08,9,2,2,10.9,0.0
2019-10-09,12,0,0,0.0,0.0
2019-10-10,13,2,2,0.0,0.0
2019-10-11,17,4,4,0.0,0.0
2019-10-12,13,7,7,0.2,0.0
2019-10-13,13,6,6,0.5,0.0
2019-10-14,15,6,6,0.0,0.0
2019-10-15,13,8,8,5.0,0.0
2019-10-16,13,9,9,39.9,0.0
2019-10-17,12,7,7,24.4,0.0
2019-10-18,10,7,7,29.8,0.0
2019-10-19,10,6,6,13.5,0.0
2019-10-20,8,6,6,18.0,0.0
2019-10-21,9,7,7,53.0,0.0
2019-10-22,13,8,8,4.3,0.0
2019-10-23,13,6,6,0.0,0.0
2019-10-24,14,7,7,0.0,0.0
2019-10-25,12,6,6,8.2,0.0
2019-10-26,12,4,4,0.2,0.0
2019-10-27,12,2,2,0.0,0.0
2019-10-28,12,2,2,0.0,0.0
2019-10-29,8,0,0,0.0,0.0
2019-10-30,10,1,1,0.0,0.0
2019-10-31,12,2,2,0.0,0.0
2019-11-01,13,4,4,0.0,0.0
2019-11-02,14,5,5,0.0,0.0
2019-11-03,13,5,5,0.0,0.0
2019-11-04,13,5,5,0.0,0.0
2019-11-05,15,7,7,0.0,0.0
2019-11-06,14,7,7,0.0,0.0
2019-11-07,13,6,6,0.0,0.0
2019-11-08,15,8,8,0.0,0.0
2019-11-09,12,8,8,1.8,0.0
2019-11-10,14,6,6,0.3,0.0
2019-11-11,9,5,5,0.0,0.0
2019-11-12,8,8,8,16.3,0.0
2019-11-13,13,7,7,0.1,0.0
2019-11-14,13,7,7,0.0,0.0
2019-11-15,12,8,8,16.9,0.0
2019-11-16,9,2,2,5.2,0.0
2019-11-17,11,6,6,41.7,0.0
2019-11-18,10,7,7,8.8,0.0
2019-11-19,10,6,6,4.0,0.0
2019-11-20,11,4,4,0.0,0.0
2019-11-21,7,1,1,0.0,0.0
2019-11-22,8,2,2,0.0,0.0
2019-11-23,7,5,5,13.8,0.0
2019-11-24,10,5,5,10.2,0.0
2019-11-25,6,1,1,8.0,0.0
2019-11-26,5,0,0,0.8,0.0
2019-11-27,3,-2,-2,0.0,0.0
2019-11-28,3,-3,-3,0.0,0.0
2019-11-29,5,-2,-2,0.0,0.0
2019-11-30,4,-2,-2,0.0,0.0
2019-12-01,4,-1,-1,3.9,0.0
2019-12-02,4,3,3,8.6,0.0
2019-12-03,8,6,6,12.7,0.0
2019-12-04,8,6,6,26.8,0.0
2019-12-05,7,4,4,0.0,0.0
2019-12-06,10,0,0,2.7,0.0
2019-12-07,9,4,4,21.7,0.0
2019-12-08,8,5,5,0.0,0.0
2019-12-09,9,2,2,0.0,0.0
2019-12-10,7,3,3,1.9,0.0
2019-12-11,9,4,4,8.6,0.0
2019-12-12,7,5,5,35.6,0.0
2019-12-13,7,5,5,16.8,0.0
2019-12-14,5,3,3,10.8,0.0
2019-12-15,5,1,1,1.2,0.0
2019-12-16,4,1,1,5.4,0.0
2019-12-17,8,5,5,3.8,0.0
2019-12-18,7,5,5,5.1,0.0
2019-12-19,7,3,3,31.2,0.0
2019-12-20,6,5,5,55.5,0.0
2019-12-21,6,3,3,26.7,0.0
2019-12-22,6,2,2,0.0,0.0
2019-12-23,6,0,0,0.0,0.0
2019-12-24,4,0,0,0.0,0.0
2019-12-25,5,1,1,0.0,0.0
2019-12-26,5,0,0,0.2,0.0
2019-12-27,4,2,2,10.1,0.0
2019-12-28,6,3,3,3.9,0.0
2019-12-29,10,5,5,0.0,0.0
2019-12-30,8,6,6,8.6,0.0
2019-12-31,8,2,2,49.5,0.0
2020-01-01,9,2,2,12.4,0.0
2020-01-02,4,1,1,6.6,0.0
2020-01-03,9,0,0,11.7,0.0
2020-01-04,5,3,3,19.3,0.0
2020-01-05,4,3,3,6.9,0.0
2020-01-06,3,-2,-2,25.2,0.0
2020-01-07,9,0,0,39.7,0.0
2020-01-08,4,2,2,4.9,0.9
2020-01-09,3,0,0,1.2,0.9
2020-01-10,3,-3,-3,26.2,4.2
2020-01-11,4,0,0,3.0,0.3
2020-01-12,1,-11,-11,39.9,30.6
2020-01-13,-11,-13,-13,1.3,1.0
2020-01-14,-12,-15,-15,0.1,0.0
2020-01-15,-11,-15,-15,4.4,3.4
2020-01-16,-4,-11,-11,5.3,4.5
2020-01-17,1,-4,-4,2.6,2.1
2020-01-18,1,-2,-2,10.7,0.0
2020-01-19,6,-4,-4,5.3,0.0
2020-01-20,5,2,2,3.8,0.0
2020-01-21,7,0,0,7.3,0.0
2020-01-22,7,2,2,12.1,0.0
2020-01-23,9,2,2,46.6,0.0
2020-01-24,9,6,6,31.9,0.0
2020-01-25,7,2,2,8.2,0.0
2020-01-26,8,4,4,19.7,0.0
2020-01-27,8,4,4,4.4,0.0
2020-01-28,6,4,4,17.3,0.0
2020-01-29,6,0,0,15.9,0.0
2020-01-30,7,2,2,3.8,0.0
2020-01-31,11,1,1,56.0,0.0
2020-02-01,11,2,2,64.7,0.9
2020-02-02,5,-1,-1,7.3,5.6
2020-02-03,4,-1,-1,2.1,0.6
2020-02-04,2,-1,-1,7.0,1.4
2020-02-05,7,-2,-2,16.8,0.0
2020-02-06,9,5,5,21.9,0.0
2020-02-07,6,1,1,14.2,0.0
2020-02-08,7,1,1,27.1,0.0
2020-02-09,7,-1,-1,0.0,0.0
2020-02-10,6,0,0,0.0,0.0
2020-02-11,4,-1,-1,0.8,0.0
2020-02-12,8,3,3,0.3,0.0
2020-02-13,5,1,1,13.5,0.0
2020-02-14,7,2,2,1.8,0.0
2020-02-15,4,0,0,26.2,0.0
2020-02-16,6,1,1,6.2,0.0
2020-02-17,6,1,1,1.5,0.7
2020-02-18,9,0,0,0.0,0.0
2020-02-19,12,0,0,0.0,0.0
2020-02-20,10,0,0,0.0,0.0
2020-02-21,10,1,1,0.0,0.0
2020-02-22,7,4,4,4.4,0.0
2020-02-23,8,1,1,19.7,0.0
2020-02-24,5,-1,-1,4.5,2.2
2020-02-25,3,-3,-3,6.9,0.0
2020-02-26,7,3,3,2.1,0.0
2020-02-27,10,4,4,1.1,0.0
2020-02-28,12,3,3,0.0,0.0
2020-02-29,7,3,3,10.0,0.0
2020-03-01,7,1,1,0.2,0.0
2020-03-02,6,3,3,9.0,0.0
2020-03-03,9,1,1,24.1,0.0
2020-03-04,8,3,3,7.2,0.0
2020-03-05,6,-1,-1,17.5,0.0
2020-03-06,9,1,1,8.9,1.8
2020-03-07,4,0,0,6.7,5.7
2020-03-08,5,0,0,6.6,3.1
2020-03-09,6,-2,-2,0.4,0.0
2020-03-10,8,1,1,5.3,0.0
